strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return,entry_signal_information_date,entry_filter_raw_date,identity_effective_from,identity_effective_to,entry_fundamentals_gate_pass,entry_latest_fy,entry_annual_revenue,entry_annual_operating_income,entry_latest_quarter,entry_quarter_revenue,entry_quarter_operating_income,entry_revenue_yoy_pct,entry_operating_income_yoy_pct,entry_operating_income_growth_mode,fundamental_exit_triggered,fundamental_exit_primary_type,fundamental_exit_all_flags,fundamental_exit_signal_information_date,fundamental_exit_execution_date,fundamental_exit_accelerated,abc_entry_pass,abc_latest_fy,abc_annual_revenue,abc_annual_operating_income,abc_latest_quarter,abc_quarter_revenue,abc_quarter_operating_income,abc_revenue_yoy,abc_oi_growth_mode,abc_oi_yoy,fundamental_exit_type,fundamental_exit_signal_date,fundamental_exit_a,fundamental_exit_b,fundamental_exit_c,fastcore_exit_candidate_type,fastcore_exit_candidate_execution_date,primary_exit_source
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009160,KR7009160003,SIMPAC,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009160_KR7009160003_KOSPI_02,2,2025-12-19,2025-12-22,5580.0,365096699280.0,708215059.7,5580.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,,,NEVER_PROGRESSED,True,2026-03-19,4700.0,-15.77,2026-03-20,4735.0,-15.14,LOSS_GUARD_CLOSE_LE_NEG_15,2026-03-19,2026-03-20,4735.0,-15.14,3.58,-15.77,18.72,58,11.6,REALIZED,,,,2025-12-19,2025-12-19,2010-01-04,2026-08-21,True,2024,785061758000,24452879000,2025Q3,301270448000,9563826000,59.793154,1846.696113,YOY_PERCENT,False,,,,,False,True,2024,785061758000,24452879000,2025Q3,301270448000,9563826000,59.793154,YOY_PERCENT,1846.696113,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2026-03-20,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009160,KR7009160003,SIMPAC,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009160_KR7009160003_KOSPI_03,3,2026-04-24,2026-04-27,5870.0,380459033760.0,747684257.0,5820.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,,,NEVER_PROGRESSED,True,2026-05-29,4940.0,-15.84,2026-06-01,4940.0,-15.84,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-29,2026-06-01,4940.0,-15.84,17.55,-17.21,33.39,23,4.6,REALIZED,,,,2026-04-24,2026-04-24,2010-01-04,2026-08-21,True,2025,1179040874617,45956315730,2025Q4,346455313617,23635029730,24.549315,638.384568,YOY_PERCENT,False,,,,,False,True,2025,1179040874617,45956315730,2025Q4,346455313617,23635029730,24.549315,YOY_PERCENT,638.384568,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009290,KR7009290008,광동제약,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009290_KR7009290008_KOSPI_01,1,2023-12-08,2023-12-11,7720.0,404164761210.0,13827707857.0,7710.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,73.24,READY,,,NEVER_PROGRESSED,True,2024-06-10,6530.0,-15.41,2024-06-11,6570.0,-14.9,LOSS_GUARD_CLOSE_LE_NEG_15,2024-06-10,2024-06-11,6570.0,-14.9,10.1,-16.06,25.0,121,24.2,REALIZED,,,,2023-12-08,2023-12-08,2010-01-04,2026-08-21,True,2022,1431545255139,38244441686,2023Q3,397835239726,11073063664,5.345879,43.165525,YOY_PERCENT,False,,,,,False,True,2022,1431545255139,38244441686,2023Q3,397835239726,11073063664,5.345879,YOY_PERCENT,43.165525,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2024-06-11,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009450,KR7009450008,경동나비엔,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009450_KR7009450008_KOSPI_01,1,2021-05-21,2021-05-24,62500.0,854377044000.0,10446947865.0,62800.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,2021-05-31,2021-05-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-11-30,2021-12-01,52800.0,-15.52,26.08,-16.64,41.6,132,26.4,REALIZED,,,,2021-05-21,2021-05-21,2010-01-04,2026-08-21,True,2020,873409018805,67099322639,2021Q1,232558417577,24192031176,26.920922,92.912852,YOY_PERCENT,False,,,,,False,True,2020,873409018805,67099322639,2021Q1,232558417577,24192031176,26.920922,YOY_PERCENT,92.912852,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2021-12-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009450,KR7009450008,경동나비엔,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009450_KR7009450008_KOSPI_02,2,2024-03-22,2024-03-25,52800.0,767764798400.0,2220058710.0,52700.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2024-04-30,2024-04-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-10-31,2024-11-01,85100.0,61.17,78.22,-9.0,17.05,148,29.6,REALIZED,,,,2024-03-22,2024-03-22,2010-01-04,2026-08-21,True,2023,1204312871752,105910537855,2023Q4,375331979709,34854060734,11.292621,37.848437,YOY_PERCENT,False,,,,,False,True,2023,1204312871752,105910537855,2023Q4,375331979709,34854060734,11.292621,YOY_PERCENT,37.848437,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2024-11-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009450,KR7009450008,경동나비엔,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009450_KR7009450008_KOSPI_03,3,2026-05-08,2026-05-11,72700.0,1063507216000.0,5127109755.0,73000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.04,READY,,,NEVER_PROGRESSED,True,2026-06-23,61300.0,-15.68,2026-06-24,61900.0,-14.86,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-23,2026-06-24,61900.0,-14.86,9.9,-15.96,24.76,31,6.2,REALIZED,,,,2026-05-08,2026-05-08,2010-01-04,2026-08-21,True,2025,1502239729157,143376893533,2025Q4,438755473064,44743932247,9.589481,32.657906,YOY_PERCENT,False,,,,,False,True,2025,1502239729157,143376893533,2025Q4,438755473064,44743932247,9.589481,YOY_PERCENT,32.657906,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-24,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009580,KR7009580002,무림P&P,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009580_KR7009580002_KOSPI_01,1,2022-04-22,2022-04-25,5420.0,339907365800.0,12025095616.25,5450.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,,,NEVER_PROGRESSED,True,2022-05-24,4465.0,-17.62,2022-05-25,4935.0,-8.95,FUNDAMENTAL_A_OPERATING_LOSS,2022-05-16,2022-05-17,4885.0,-9.87,7.56,-14.21,17.43,16,3.2,REALIZED,,,,2022-04-22,2022-04-22,2010-01-04,2026-08-21,True,2021,613699105829,29386707735,2021Q4,169207566056,10266563978,27.342796,-291.229798,TURNAROUND_TO_PROFIT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2022-05-16,2022-05-17,True,True,2021,613699105829,29386707735,2021Q4,169207566056,10266563978,27.342796,TURNAROUND_TO_PROFIT,-291.229798,FUNDAMENTAL_A_OPERATING_LOSS,2022-05-16,True,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-05-25,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009830,KR7009830001,한화솔루션,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009830_KR7009830001_KOSPI_01,1,2022-08-12,2022-08-16,55367.0,8846630486250.0,116789498897.5,46250.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2026-03-31,2026-03-31,NORMAL_EARLY_TREND_HANDOFF,True,2023-04-05,46171.0,-16.61,2023-04-06,45935.0,-17.04,LOSS_GUARD_CLOSE_LE_NEG_15,2023-04-05,2023-04-06,45935.0,-17.04,18.81,-17.04,35.85,137,27.4,REALIZED,,,,2022-08-12,2022-08-12,2010-01-04,2026-08-21,True,2021,10725192384822,738347655292,2022Q2,3389085195472,277752520418,22.019556,25.604098,YOY_PERCENT,False,,,,,False,True,2021,10725192384822,738347655292,2022Q2,3389085195472,277752520418,22.019556,YOY_PERCENT,25.604098,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2023-04-06,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009970,KR7009970005,영원무역홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009970_KR7009970005_KOSPI_01,1,2021-06-04,2021-06-07,50300.0,683143159200.0,1186120447.5,50100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,2023-08-31,2023-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,2021-08-18,45000.0,-10.54,1.99,-12.72,12.53,52,10.4,REALIZED,,,,2021-06-04,2021-06-04,2010-01-04,2026-08-21,True,2020,2850956468358,340765358047,2021Q1,643605842776,93323978640,9.502043,63.292198,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,2021-08-18,True,True,2020,2850956468358,340765358047,2021Q1,643605842776,93323978640,9.502043,YOY_PERCENT,63.292198,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,False,True,False,,,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009970,KR7009970005,영원무역홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009970_KR7009970005_KOSPI_02,2,2022-05-20,2022-05-23,54500.0,743139764000.0,1174466507.5,54500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,2023-08-31,2023-08-31,NORMAL_EARLY_TREND_HANDOFF,True,2022-06-22,46100.0,-15.41,2022-06-23,46050.0,-15.5,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-22,2022-06-23,46050.0,-15.5,8.99,-16.06,24.49,22,4.4,REALIZED,,,,2022-05-20,2022-05-20,2010-01-04,2026-08-21,True,2021,3240513827424,570492659317,2022Q1,890201637799,180879854201,38.314723,93.81927,YOY_PERCENT,False,,,,,False,True,2021,3240513827424,570492659317,2022Q1,890201637799,180879854201,38.314723,YOY_PERCENT,93.81927,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-23,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009970,KR7009970005,영원무역홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009970_KR7009970005_KOSPI_03,3,2023-05-12,2023-05-15,66300.0,899949072000.0,848372188.95,66000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,2023-08-31,2023-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-10-31,2023-11-01,80200.0,20.97,27.3,-2.71,6.33,115,23.0,REALIZED,,,,2023-05-12,2023-05-12,2010-01-04,2026-08-21,True,2022,4533879205529,1002198707249,2022Q4,1370357863485,295717033122,38.98458,45.834562,YOY_PERCENT,False,,,,,False,True,2022,4533879205529,1002198707249,2022Q4,1370357863485,295717033122,38.98458,YOY_PERCENT,45.834562,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2023-11-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,009970,KR7009970005,영원무역홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_009970_KR7009970005_KOSPI_04,4,2025-05-16,2025-05-19,105600.0,1454917666400.0,922389820.0,106700.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2025-08-31,2025-08-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,2025-08-18,126000.0,19.32,37.22,0.0,17.9,63,12.6,REALIZED,,,,2025-05-16,2025-05-16,2010-01-04,2026-08-21,True,2024,4306038171138,517045450910,2025Q1,1005672845770,132497139872,12.697799,12.405586,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,2025-08-18,True,True,2024,4306038171138,517045450910,2025Q1,1005672845770,132497139872,12.697799,YOY_PERCENT,12.405586,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,False,False,True,,,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010060,KR7010060002,OCI홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010060_KR7010060002_KOSPI_01,1,2022-07-01,2022-07-04,113636.0,3410460053000.0,78045537725.0,143000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2025-02-28,2025-02-28,NORMAL_EARLY_TREND_HANDOFF,True,2022-07-12,96551.0,-15.03,2022-07-13,94961.0,-16.43,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-12,2022-07-13,94961.0,-16.43,0.35,-16.43,16.78,8,1.6,REALIZED,,,,2022-07-01,2022-07-01,2010-01-04,2026-08-21,True,2021,3243996752000,625984935000,2022Q1,1006076445000,162009377000,75.373057,244.564758,YOY_PERCENT,False,,,,,False,True,2021,3243996752000,625984935000,2022Q1,1006076445000,162009377000,75.373057,YOY_PERCENT,244.564758,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-13,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010060,KR7010060002,OCI홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010060_KR7010060002_KOSPI_02,2,2023-04-21,2023-04-24,95358.0,2842845023200.0,29826532105.0,119200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2025-02-28,2025-02-28,NORMAL_EARLY_TREND_HANDOFF,True,2024-07-18,80800.0,-15.27,2024-07-19,80300.0,-15.79,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-11,2023-08-14,106100.0,11.26,27.41,-20.09,16.15,57,11.4,REALIZED,,,,2023-04-21,2023-04-21,2010-01-04,2026-08-21,True,2022,4671316051000,976672782000,2022Q4,1327575453000,344546238000,30.904731,58.022855,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-11,2023-08-14,True,True,2022,4671316051000,976672782000,2022Q4,1327575453000,344546238000,30.904731,YOY_PERCENT,58.022855,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-11,False,True,False,LOSS_GUARD_CLOSE_LE_NEG_15,2024-07-19,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010120,KR7010120004,LS ELECTRIC,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010120_KR7010120004_KOSPI_01,1,2021-08-20,2021-08-23,12280.0,1827000000000.0,12675342205.0,60900.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2023-09-30,2023-09-27,NORMAL_EARLY_TREND_HANDOFF,True,2022-01-21,10420.0,-15.15,2022-01-24,10260.0,-16.45,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-21,2022-01-24,10260.0,-16.45,16.45,-16.45,32.9,105,21.0,REALIZED,,,,2021-08-20,2021-08-20,2010-01-04,2026-08-21,True,2020,2402672528424,133713579421,2021Q2,643286741089,47039125494,7.525227,21.232326,YOY_PERCENT,False,,,,,False,True,2020,2402672528424,133713579421,2021Q2,643286741089,47039125494,7.525227,YOY_PERCENT,21.232326,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-24,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010120,KR7010120004,LS ELECTRIC,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010120_KR7010120004_KOSPI_02,2,2023-05-19,2023-05-22,12280.0,1836000000000.0,10876762595.0,61200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2023-09-30,2023-09-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-10-31,2023-11-01,12880.0,4.89,123.94,0.0,119.05,110,22.0,REALIZED,,,,2023-05-19,2023-05-19,2010-01-04,2026-08-21,True,2022,3377070215838,187524016869,2023Q1,975786374772,81763936687,33.730942,101.556407,YOY_PERCENT,False,,,,,False,True,2022,3377070215838,187524016869,2023Q1,975786374772,81763936687,33.730942,YOY_PERCENT,101.556407,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2023-11-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010130,KR7010130003,고려아연,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010130_KR7010130003_KOSPI_01,1,2021-07-23,2021-07-26,540000.0,10170930000000.0,43991701925.0,539000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2022-03-31,2022-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-05-15,2023-05-16,491500.0,-8.98,26.85,-18.33,35.83,446,89.2,REALIZED,,,,2021-07-23,2021-07-23,2010-01-04,2026-08-21,True,2020,7581926858435,897387769203,2021Q1,2200510784660,269990480591,27.007179,32.168248,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-05-15,2023-05-16,True,True,2020,7581926858435,897387769203,2021Q1,2200510784660,269990480591,27.007179,YOY_PERCENT,32.168248,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-05-15,False,False,True,,,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010130,KR7010130003,고려아연,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010130_KR7010130003_KOSPI_02,2,2024-09-27,2024-09-30,706000.0,14720034213000.0,109066267050.0,711000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,73.24,READY,2024-12-31,2024-12-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_WEAK,2025-01-31,2025-02-03,807000.0,14.31,240.93,-5.95,226.62,81,16.2,REALIZED,,,,2024-09-27,2024-09-27,2010-01-04,2026-08-21,True,2023,9704521343024,659935424598,2024Q2,3058166231058,268723597830,23.840153,72.574634,YOY_PERCENT,False,,,,,False,True,2023,9704521343024,659935424598,2024Q2,3058166231058,268723597830,23.840153,YOY_PERCENT,72.574634,,,False,False,False,EXIT3_PROGRESSED_TO_WEAK,2025-02-03,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010140,KR7010140002,삼성중공업,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010140_KR7010140002_KOSPI_01,1,2024-03-15,2024-03-18,9040.0,7788000000000.0,77529808236.5,8850.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2024-03-31,2024-03-29,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-07-31,2024-08-01,11630.0,28.65,35.84,-8.3,7.19,94,18.8,REALIZED,,,,2024-03-15,2024-03-15,2010-01-04,2026-08-21,True,2023,8009429912108,233344768042,2023Q4,2433161032804,78999078785,48.858512,-123.521997,TURNAROUND_TO_PROFIT,False,,,,,False,True,2023,8009429912108,233344768042,2023Q4,2433161032804,78999078785,48.858512,TURNAROUND_TO_PROFIT,-123.521997,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2024-08-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,010780,KR7010780005,아이에스동서,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_010780_KR7010780005_KOSPI_01,1,2022-04-01,2022-04-04,55200.0,1714539633000.0,6506658155.0,55500.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.35,READY,,,NEVER_PROGRESSED,True,2022-06-13,46300.0,-16.12,2022-06-14,46000.0,-16.67,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-13,2022-06-14,46000.0,-16.67,2.54,-16.67,19.21,49,9.8,REALIZED,,,,2022-04-01,2022-04-01,2010-01-04,2026-08-21,True,2021,1608440924896,310765130275,2021Q4,645383360400,166501555439,90.798277,217.515338,YOY_PERCENT,False,,,,,False,True,2021,1608440924896,310765130275,2021Q4,645383360400,166501555439,90.798277,YOY_PERCENT,217.515338,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-14,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,011200,KR7011200003,HMM,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_011200_KR7011200003_KOSPI_01,1,2025-05-30,2025-06-02,22350.0,21833341264800.0,48286855809.25,21300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,,,NEVER_PROGRESSED,True,2025-11-18,18750.0,-16.11,2025-11-19,18930.0,-15.3,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-13,2025-11-14,19990.0,-10.56,17.45,-13.06,28.01,112,22.4,REALIZED,,,,2025-05-30,2025-05-30,2010-01-04,2026-08-21,True,2024,11700224000000,3512847000000,2025Q1,2854682000000,613899000000,22.52564,50.834765,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-11-13,2025-11-14,True,True,2024,11700224000000,3512847000000,2025Q1,2854682000000,613899000000,22.52564,YOY_PERCENT,50.834765,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-13,False,True,True,LOSS_GUARD_CLOSE_LE_NEG_15,2025-11-19,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,011760,KR7011760006,현대코퍼레이션,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_011760_KR7011760006_KOSPI_01,1,2025-02-21,2025-02-24,22850.0,305589114600.0,3289924406.0,23100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,True,2025-04-09,18940.0,-17.11,2025-04-10,19960.0,-12.65,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-09,2025-04-10,19960.0,-12.65,14.66,-17.42,27.31,33,6.6,REALIZED,,,,2025-02-21,2025-02-21,2010-01-04,2026-08-21,True,2023,6580447881815,99330569136,2024Q3,1807009068063,37183845562,7.048805,38.628232,YOY_PERCENT,False,,,,,False,True,2023,6580447881815,99330569136,2024Q3,1807009068063,37183845562,7.048805,YOY_PERCENT,38.628232,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-10,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,011780,KR7011780004,금호석유화학,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_011780_KR7011780004_KOSPI_01,1,2024-09-27,2024-09-30,159600.0,4375050549900.0,20107025301.5,158100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.24,READY,,,NEVER_PROGRESSED,True,2024-10-22,133400.0,-16.42,2024-10-23,134700.0,-15.6,LOSS_GUARD_CLOSE_LE_NEG_15,2024-10-22,2024-10-23,134700.0,-15.6,1.69,-16.92,17.29,15,3.0,REALIZED,,,,2024-09-27,2024-09-27,2010-01-04,2026-08-21,True,2023,6322528187782,358961881960,2024Q2,1852492782500,119148422774,17.385143,10.678184,YOY_PERCENT,False,,,,,False,True,2023,6322528187782,358961881960,2024Q2,1852492782500,119148422774,17.385143,YOY_PERCENT,10.678184,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2024-10-23,FASTCORE
